metodo,tipo,params,valor,tempo,rep,stdout,erro,timestamp
Pattern Search,default,"906,95,500,297,718,188,797,406,594,250",941.0,1.6888132095336914,0,941.00,,1764716966.4744778
Pattern Search,default,"906,95,500,297,703,173,797,406,594,250",941.0,1.5387327671051025,0,941.00,,1764716966.4744778
Pattern Search,default,"906,95,500,297,703,188,797,391,594,250",953.0,1.5384571552276611,0,953.00,,1764716966.5067828
Pattern Search,default,"906,95,500,297,703,188,797,421,594,250",941.0,1.7962298393249512,0,941.00,,1764716966.7709908
Pattern Search,default,"906,95,500,297,703,188,797,406,594,265",941.0,1.0001845359802246,0,941.00,,1764716967.4746623
Pattern Search,default,"906,95,500,297,703,188,797,406,609,250",953.0,1.0001845359802246,0,953.00,,1764716967.4746623
Pattern Search,default,"906,95,500,297,703,188,797,406,579,250",941.0,1.0158133506774902,0,941.00,,1764716967.490291
Pattern Search,default,"906,95,500,297,703,188,797,406,594,235",941.0,1.0158133506774902,0,941.00,,1764716967.490291
Pattern Search,default,"906,80,500,297,703,203,797,406,594,250",950.0,1.3802640438079834,0,950.00,,1764716968.8705552
Pattern Search,default,"921,95,500,297,703,203,797,406,594,250",950.0,1.4049162864685059,0,950.00,,1764716968.8952074
Pattern Search,default,"906,95,500,282,703,203,797,406,594,250",950.0,1.3909027576446533,0,950.00,,1764716968.8952074
Pattern Search,default,"906,95,485,297,703,203,797,406,594,250",950.0,1.3909027576446533,0,950.00,,1764716968.8952074
Pattern Search,default,"891,95,500,297,703,203,797,406,594,250",962.0,1.4672327041625977,0,962.00,,1764716968.9575238
Pattern Search,default,"906,95,500,312,703,203,797,406,594,250",956.0,1.6897013187408447,0,956.00,,1764716969.19521
Pattern Search,default,"906,110,500,297,703,203,797,406,594,250",960.0,1.79710054397583,0,960.00,,1764716969.3014052
Pattern Search,default,"906,95,515,297,703,203,797,406,594,250",950.0,1.9377529621124268,0,950.00,,1764716969.4420576
Pattern Search,default,"906,95,500,297,688,203,797,406,594,250",956.0,1.1388189792633057,0,956.00,,1764716970.0093741
Pattern Search,default,"906,95,500,297,718,203,797,406,594,250",950.0,1.193160057067871,0,950.00,,1764716970.0883675
Pattern Search,default,"906,95,500,297,703,218,797,406,594,250",950.0,1.3374269008636475,0,950.00,,1764716970.2326343
Pattern Search,default,"906,95,500,297,703,188,797,406,594,250",956.0,1.353057622909546,0,956.00,,1764716970.248265
Pattern Search,default,"906,95,500,297,703,203,782,406,594,250",950.0,1.500241994857788,0,950.00,,1764716970.4577658
Pattern Search,default,"906,95,500,297,703,203,812,406,594,250",956.0,1.278102159500122,0,956.00,,1764716970.4733121
Pattern Search,default,"906,95,500,297,703,203,797,421,594,250",950.0,1.1568419933319092,0,950.00,,1764716970.5988996
Pattern Search,default,"906,95,500,297,703,203,797,391,594,250",962.0,1.2974944114685059,0,962.00,,1764716970.5988996
Pattern Search,default,"906,95,500,297,703,203,797,406,579,250",950.0,0.823305606842041,0,950.00,,1764716970.8326797
Pattern Search,default,"906,95,500,297,703,203,797,406,609,250",962.0,0.931774377822876,0,962.00,,1764716971.0201418
Pattern Search,default,"906,95,500,297,703,203,797,406,594,265",950.0,0.7718768119812012,0,950.00,,1764716971.0201418
Pattern Search,default,"906,95,500,297,703,203,797,406,594,235",950.0,0.8393735885620117,0,950.00,,1764716971.072008
Pattern Search,default,"913,95,500,297,703,203,797,406,594,250",958.0,3.253143548965454,0,958.00,,1764716974.3251514
Pattern Search,default,"906,102,500,297,703,203,797,406,594,250",968.0,3.590520143508911,0,968.00,,1764716974.662528
Pattern Search,default,"906,88,500,297,703,203,797,406,594,250",958.0,3.590520143508911,0,958.00,,1764716974.662528
Pattern Search,default,"906,95,507,297,703,203,797,406,594,250",958.0,3.6823935508728027,0,958.00,,1764716974.7544014
Pattern Search,default,"906,95,500,290,703,203,797,406,594,250",958.0,3.7176170349121094,0,958.00,,1764716974.789625
Pattern Search,default,"906,95,493,297,703,203,797,406,594,250",958.0,3.7176170349121094,0,958.00,,1764716974.789625
Pattern Search,default,"899,95,500,297,703,203,797,406,594,250",970.0,3.7176170349121094,0,970.00,,1764716974.8052642
Pattern Search,default,"906,95,500,304,703,203,797,406,594,250",964.0,3.780970573425293,0,964.00,,1764716974.8529785
Pattern Search,default,"906,95,500,297,696,203,797,406,594,250",964.0,0.9291114807128906,0,964.00,,1764716975.254263
Pattern Search,default,"906,95,500,297,703,196,797,406,594,250",964.0,1.0915701389312744,0,964.00,,1764716975.7540982
Pattern Search,default,"906,95,500,297,703,210,797,406,594,250",958.0,1.0936932563781738,0,958.00,,1764716975.8480947
Pattern Search,default,"906,95,500,297,703,203,790,406,594,250",958.0,1.136469841003418,0,958.00,,1764716975.9260948
Pattern Search,default,"906,95,500,297,710,203,797,406,594,250",958.0,1.3143000602722168,0,958.00,,1764716975.976828
Pattern Search,default,"906,95,500,297,703,203,797,399,594,250",970.0,1.2317805290222168,0,970.00,,1764716976.0370448
Pattern Search,default,"906,95,500,297,703,203,804,406,594,250",964.0,1.2998249530792236,0,964.00,,1764716976.08945
Pattern Search,default,"906,95,500,297,703,203,797,413,594,250",958.0,1.2919204235076904,0,958.00,,1764716976.144899
Pattern Search,default,"906,95,500,297,703,203,797,406,587,250",958.0,1.0782933235168457,0,958.00,,1764716976.3325562
Pattern Search,default,"906,95,500,297,703,203,797,406,601,250",970.0,0.9231407642364502,0,970.00,,1764716976.677239
Pattern Search,default,"906,95,500,297,703,203,797,406,594,243",958.0,0.8922972679138184,0,958.00,,1764716976.740392
Pattern Search,default,"906,95,500,297,703,203,797,406,594,257",958.0,0.984654426574707,0,958.00,,1764716976.9107492
Pattern Search,default,"892,95,500,297,703,203,797,406,594,250",963.0,1.327951431274414,0,963.00,,1764716978.2387006
Pattern Search,default,"899,95,507,297,703,203,797,406,594,250",963.0,1.327951431274414,0,963.00,,1764716978.2387006
Pattern Search,default,"899,95,500,290,703,203,797,406,594,250",963.0,1.4530770778656006,0,963.00,,1764716978.3638263
Pattern Search,default,"906,95,500,297,703,203,797,406,594,250",965.0,1.4530770778656006,0,965.00,,1764716978.3638263
Pattern Search,default,"899,88,500,297,703,203,797,406,594,250",963.0,1.4530770778656006,0,963.00,,1764716978.3638263
Pattern Search,default,"899,102,500,297,703,203,797,406,594,250",973.0,1.4997613430023193,0,973.00,,1764716978.4105105
Pattern Search,default,"899,95,493,297,703,203,797,406,594,250",963.0,1.5309131145477295,0,963.00,,1764716978.4416623
Pattern Search,default,"899,95,500,304,703,203,797,406,594,250",969.0,1.953047513961792,0,969.00,,1764716978.8637967
Pattern Search,default,"899,95,500,297,696,203,797,406,594,250",969.0,1.1564092636108398,0,969.00,,1764716979.39511
Pattern Search,default,"899,95,500,297,710,203,797,406,594,250",963.0,1.2502906322479248,0,963.00,,1764716979.4889913
Pattern Search,default,"899,95,500,297,703,210,797,406,594,250",963.0,1.2350742816925049,0,963.00,,1764716979.5989006
Pattern Search,default,"899,95,500,297,703,196,797,406,594,250",969.0,1.2350742816925049,0,969.00,,1764716979.5989006
Pattern Search,default,"899,95,500,297,703,203,790,406,594,250",963.0,1.2507100105285645,0,963.00,,1764716979.6145363
Pattern Search,default,"899,95,500,297,703,203,797,399,594,250",975.0,1.3155741691589355,0,975.00,,1764716979.7572365
Pattern Search,default,"899,95,500,297,703,203,804,406,594,250",969.0,1.362370252609253,0,969.00,,1764716979.7728808
Pattern Search,default,"899,95,500,297,703,203,797,413,594,250",963.0,1.1718640327453613,0,963.00,,1764716980.0356607
Pattern Search,default,"899,95,500,297,703,203,797,406,601,250",975.0,0.7965073585510254,0,975.00,,1764716980.2854986
Pattern Search,default,"899,95,500,297,703,203,797,406,587,250",963.0,0.8903887271881104,0,963.00,,1764716980.2854986
Pattern Search,default,"899,95,500,297,703,203,797,406,594,257",963.0,0.7805004119873047,0,963.00,,1764716980.379401
Pattern Search,default,"899,95,500,297,703,203,797,406,594,243",963.0,0.8116574287414551,0,963.00,,1764716980.410558
Pattern Search,default,"906,95,500,297,703,203,797,399,594,250",970.0,1.2873985767364502,0,970.00,,1764716981.6979566
Pattern Search,default,"899,102,500,297,703,203,797,399,594,250",978.0,1.4784648418426514,0,978.00,,1764716981.8890228
Pattern Search,default,"892,95,500,297,703,203,797,399,594,250",968.0,1.4941127300262451,0,968.00,,1764716981.9046707
Pattern Search,default,"899,95,500,304,703,203,797,399,594,250",974.0,1.5084221363067627,0,974.00,,1764716981.9189801
Pattern Search,default,"899,95,507,297,703,203,797,399,594,250",968.0,1.5953943729400635,0,968.00,,1764716982.0059524
Pattern Search,default,"899,88,500,297,703,203,797,399,594,250",968.0,1.5953943729400635,0,968.00,,1764716982.0059524
Pattern Search,default,"899,95,493,297,703,203,797,399,594,250",968.0,1.5953943729400635,0,968.00,,1764716982.0059524
Pattern Search,default,"899,95,500,290,703,203,797,399,594,250",968.0,1.5953943729400635,0,968.00,,1764716982.0059524
Pattern Search,default,"899,95,500,297,696,203,797,399,594,250",974.0,1.449754238128662,0,974.00,,1764716983.1477108
Pattern Search,default,"899,95,500,297,703,196,797,399,594,250",974.0,1.5440008640289307,0,974.00,,1764716983.4643066
Pattern Search,default,"899,95,500,297,703,203,797,392,594,250",968.0,1.4583542346954346,0,968.00,,1764716983.4643066
Pattern Search,default,"899,95,500,297,710,203,797,399,594,250",968.0,1.6077783107757568,0,968.00,,1764716983.4968011
Pattern Search,default,"899,95,500,297,703,210,797,399,594,250",968.0,1.6801559925079346,0,968.00,,1764716983.599136
Pattern Search,default,"899,95,500,297,703,203,804,399,594,250",974.0,1.6088218688964844,0,974.00,,1764716983.6147742
Pattern Search,default,"899,95,500,297,703,203,797,406,594,250",970.0,1.6088218688964844,0,970.00,,1764716983.6147742
Pattern Search,default,"899,95,500,297,703,203,790,399,594,250",968.0,1.6248502731323242,0,968.00,,1764716983.6308026
Pattern Search,default,"899,95,500,297,703,203,797,399,587,250",968.0,0.7999303340911865,0,968.00,,1764716983.9476411
Pattern Search,default,"899,95,500,297,703,203,797,399,594,243",968.0,0.8995263576507568,0,968.00,,1764716984.363833
Pattern Search,default,"899,95,500,297,703,203,797,399,601,250",980.0,0.915583610534668,0,980.00,,1764716984.3798902
Pattern Search,default,"899,95,500,297,703,203,797,399,594,257",968.0,0.930255651473999,0,968.00,,1764716984.4270568
Pattern Search,default,"899,88,500,297,703,203,797,399,601,250",973.0,1.3898892402648926,0,973.00,,1764716985.816946
Pattern Search,default,"899,102,500,297,703,203,797,399,601,250",983.0,1.4842562675476074,0,983.00,,1764716985.911313
Pattern Search,default,"899,95,507,297,703,203,797,399,601,250",973.0,1.4842562675476074,0,973.00,,1764716985.911313
Pattern Search,default,"899,95,500,290,703,203,797,399,601,250",973.0,1.4842562675476074,0,973.00,,1764716985.911313
Pattern Search,default,"899,95,493,297,703,203,797,399,601,250",973.0,1.4842562675476074,0,973.00,,1764716985.911313
Pattern Search,default,"892,95,500,297,703,203,797,399,601,250",973.0,1.4842562675476074,0,973.00,,1764716985.911313
Pattern Search,default,"906,95,500,297,703,203,797,399,601,250",975.0,1.4998929500579834,0,975.00,,1764716985.9269497
Pattern Search,default,"899,95,500,304,703,203,797,399,601,250",979.0,2.236811637878418,0,979.00,,1764716986.6638684
Pattern Search,default,"899,95,500,297,703,203,797,392,601,250",973.0,2.4063546657562256,0,973.00,,1764716988.3333044
Pattern Search,default,"899,95,500,297,696,203,797,399,601,250",979.0,2.59614896774292,0,979.00,,1764716988.413095
Pattern Search,default,"899,95,500,297,703,203,804,399,601,250",979.0,2.7875988483428955,0,979.00,,1764716988.698912
Pattern Search,default,"899,95,500,297,703,210,797,399,601,250",973.0,2.7875988483428955,0,973.00,,1764716988.698912
Pattern Search,default,"899,95,500,297,710,203,797,399,601,250",973.0,2.9216668605804443,0,973.00,,1764716988.83298
Pattern Search,default,"899,95,500,297,703,203,790,399,601,250",973.0,2.9216668605804443,0,973.00,,1764716988.83298
Pattern Search,default,"899,95,500,297,703,196,797,399,601,250",979.0,2.9216668605804443,0,979.00,,1764716988.83298
Pattern Search,default,"899,95,500,297,703,203,797,406,601,250",975.0,2.4236505031585693,0,975.00,,1764716989.087519
Pattern Search,default,"899,95,500,297,703,203,797,399,608,250",973.0,0.9517979621887207,0,973.00,,1764716989.364893
Pattern Search,default,"899,95,500,297,703,203,797,399,594,250",975.0,1.046116828918457,0,975.00,,1764716989.3794212
Pattern Search,default,"899,95,500,297,703,203,797,399,601,243",973.0,1.1602439880371094,0,973.00,,1764716989.859156
Pattern Search,default,"899,95,500,297,703,203,797,399,601,257",973.0,1.1960723400115967,0,973.00,,1764716989.8949842
Pattern Search,default,"899,102,500,304,703,203,797,399,601,250",982.0,1.3594417572021484,0,982.00,,1764716991.254426
Pattern Search,default,"899,102,507,297,703,203,797,399,601,250",976.0,1.3594417572021484,0,976.00,,1764716991.254426
Pattern Search,default,"899,95,500,297,703,203,797,399,601,250",980.0,1.3639552593231201,0,980.00,,1764716991.2589395
Pattern Search,default,"906,102,500,297,703,203,797,399,601,250",978.0,1.4746153354644775,0,978.00,,1764716991.3695996
Pattern Search,default,"892,102,500,297,703,203,797,399,601,250",976.0,1.4906659126281738,0,976.00,,1764716991.3856502
Pattern Search,default,"899,109,500,297,703,203,797,399,601,250",976.0,1.5063061714172363,0,976.00,,1764716991.4012904
Pattern Search,default,"899,102,500,290,703,203,797,399,601,250",976.0,1.5153231620788574,0,976.00,,1764716991.4103074
Pattern Search,default,"899,102,493,297,703,203,797,399,601,250",976.0,1.5153231620788574,0,976.00,,1764716991.4103074
Pattern Search,default,"899,102,500,297,703,210,797,399,601,250",976.0,1.1398940086364746,0,976.00,,1764716992.5094936
Pattern Search,default,"899,102,500,297,710,203,797,399,601,250",976.0,1.256068468093872,0,976.00,,1764716992.5104945
Pattern Search,default,"899,102,500,297,703,196,797,399,601,250",982.0,1.258551836013794,0,982.00,,1764716992.5174913
Pattern Search,default,"899,102,500,297,703,203,797,406,601,250",978.0,1.265740156173706,0,978.00,,1764716992.6760476
Pattern Search,default,"899,102,500,297,703,203,790,399,601,250",976.0,1.2903974056243896,0,976.00,,1764716992.6760476
Pattern Search,default,"899,102,500,297,703,203,797,392,601,250",976.0,1.275752067565918,0,976.00,,1764716992.6860595
Pattern Search,default,"899,102,500,297,696,203,797,399,601,250",982.0,1.4371681213378906,0,982.00,,1764716992.6915941
Pattern Search,default,"899,102,500,297,703,203,804,399,601,250",982.0,1.44809889793396,0,982.00,,1764716992.8493893
Pattern Search,default,"899,102,500,297,703,203,797,399,594,250",978.0,1.1033427715301514,0,978.00,,1764716993.6138372
Pattern Search,default,"899,102,500,297,703,203,797,399,608,250",976.0,1.1033427715301514,0,976.00,,1764716993.6138372
Pattern Search,default,"899,102,500,297,703,203,797,399,601,257",976.0,1.062910556793213,0,976.00,,1764716993.7389581
Pattern Search,default,"899,102,500,297,703,203,797,399,601,243",976.0,1.2214667797088623,0,976.00,,1764716993.7389581
Pattern Search,default,"1000,1000,1000,1000,1000,1000,1000,1000,1000,1000",-500.0,0.8694212436676025,0,-500.00,,1764716994.6083794
Pattern Search,default,"1000,750,1000,1000,1000,1000,1000,1000,1000,1000",-350.0,1.3391690254211426,0,-350.00,,1764716995.9475484
Pattern Search,default,"1000,1000,1000,1000,1000,1000,1000,1000,1000,1000",-500.0,1.370842695236206,0,-500.00,,1764716995.979222
Pattern Search,default,"1000,1000,1000,1000,1000,1000,1000,1000,1000,1000",-500.0,1.370842695236206,0,-500.00,,1764716995.979222
Pattern Search,default,"1000,1000,750,1000,1000,1000,1000,1000,1000,1000",-350.0,1.370842695236206,0,-350.00,,1764716995.979222
Pattern Search,default,"750,1000,1000,1000,1000,1000,1000,1000,1000,1000",-350.0,1.3813564777374268,0,-350.00,,1764716995.9897358
Pattern Search,default,"1000,1000,1000,750,1000,1000,1000,1000,1000,1000",-350.0,1.3813564777374268,0,-350.00,,1764716995.9897358
Pattern Search,default,"1000,1000,1000,1000,1000,1000,1000,1000,1000,1000",-500.0,1.7408370971679688,0,-500.00,,1764716996.3492165
Pattern Search,default,"1000,1000,1000,1000,1000,1000,1000,1000,1000,1000",-500.0,1.820261001586914,0,-500.00,,1764716996.4286404
Pattern Search,default,"1000,1000,1000,1000,1000,1000,1000,1000,1000,1000",-500.0,1.4819719791412354,0,-500.00,,1764716997.4772305
Pattern Search,default,"1000,1000,1000,1000,1000,1000,1000,1000,1000,1000",-500.0,1.4980084896087646,0,-500.00,,1764716997.4772305
Pattern Search,default,"1000,1000,1000,1000,1000,750,1000,1000,1000,1000",-350.0,1.4980084896087646,0,-350.00,,1764716997.4772305
Pattern Search,default,"1000,1000,1000,1000,1000,1000,1000,1000,1000,1000",-500.0,1.6115624904632568,0,-500.00,,1764716997.5907845
Pattern Search,default,"1000,1000,1000,1000,1000,1000,1000,750,1000,1000",-350.0,1.2415680885314941,0,-350.00,,1764716997.5907845
Pattern Search,default,"1000,1000,1000,1000,1000,1000,750,1000,1000,1000",-350.0,1.6618988513946533,0,-350.00,,1764716997.6516347
Pattern Search,default,"1000,1000,1000,1000,1000,1000,1000,1000,1000,1000",-500.0,1.232008934020996,0,-500.00,,1764716997.6606493
Pattern Search,default,"1000,1000,1000,1000,750,1000,1000,1000,1000,1000",-350.0,1.744295597076416,0,-350.00,,1764716997.691844
Pattern Search,default,"1000,1000,1000,1000,1000,1000,1000,1000,1000,1000",-500.0,0.9177570343017578,0,-500.00,,1764716998.3949876
Pattern Search,default,"1000,1000,1000,1000,1000,1000,1000,1000,750,1000",-350.0,0.9177570343017578,0,-350.00,,1764716998.3949876
Pattern Search,default,"1000,1000,1000,1000,1000,1000,1000,1000,1000,750",-350.0,0.9177570343017578,0,-350.00,,1764716998.3949876
Pattern Search,default,"1000,1000,1000,1000,1000,1000,1000,1000,1000,1000",-500.0,0.8197150230407715,0,-500.00,,1764716998.4104996
Pattern Search,default,"1000,750,1000,1000,1000,1000,1000,1000,1000,1000",-350.0,1.3436384201049805,0,-350.00,,1764716999.754138
Pattern Search,default,"1000,750,1000,1000,1000,1000,1000,1000,1000,1000",-350.0,1.3496627807617188,0,-350.00,,1764716999.7601624
Pattern Search,default,"1000,750,750,1000,1000,1000,1000,1000,1000,1000",-200.0,1.3748114109039307,0,-200.00,,1764716999.785311
Pattern Search,default,"1000,750,1000,1000,1000,1000,1000,1000,1000,1000",-350.0,1.5819990634918213,0,-350.00,,1764716999.9924986
Pattern Search,default,"1000,1000,1000,1000,1000,1000,1000,1000,1000,1000",-500.0,1.5945372581481934,0,-500.00,,1764717000.0050368
Pattern Search,default,"750,750,1000,1000,1000,1000,1000,1000,1000,1000",-200.0,1.6101739406585693,0,-200.00,,1764717000.0206735
Pattern Search,default,"1000,750,1000,750,1000,1000,1000,1000,1000,1000",-200.0,1.6418471336364746,0,-200.00,,1764717000.0523467
Pattern Search,default,"1000,500,1000,1000,1000,1000,1000,1000,1000,1000",-600.0,1.7369074821472168,0,-600.00,,1764717000.147407
Pattern Search,default,"1000,750,1000,1000,750,1000,1000,1000,1000,1000",-200.0,1.1878063678741455,0,-200.00,,1764717000.9419444
Pattern Search,default,"1000,750,1000,1000,1000,1000,1000,1000,1000,1000",-350.0,1.2633509635925293,0,-350.00,,1764717001.0235133
Pattern Search,default,"1000,750,1000,1000,1000,750,1000,1000,1000,1000",-200.0,1.2382023334503174,0,-200.00,,1764717001.0235133
Pattern Search,default,"1000,750,1000,1000,1000,1000,1000,1000,1000,1000",-350.0,1.1719603538513184,0,-350.00,,1764717001.1926339
Pattern Search,default,"1000,750,1000,1000,1000,1000,750,1000,1000,1000",-200.0,1.3125762939453125,0,-200.00,,1764717001.3176131
Pattern Search,default,"1000,750,1000,1000,1000,1000,1000,1000,1000,1000",-350.0,1.3407487869262695,0,-350.00,,1764717001.3332474
Pattern Search,default,"1000,750,1000,1000,1000,1000,1000,750,1000,1000",-200.0,1.2969250679016113,0,-200.00,,1764717001.3492718
Pattern Search,default,"1000,750,1000,1000,1000,1000,1000,1000,1000,1000",-350.0,1.2656092643737793,0,-350.00,,1764717001.4130163
Pattern Search,default,"1000,750,1000,1000,1000,1000,1000,1000,750,1000",-200.0,0.8435304164886475,0,-200.00,,1764717001.7854748
Pattern Search,default,"1000,750,1000,1000,1000,1000,1000,1000,1000,750",-200.0,0.7619614601135254,0,-200.00,,1764717001.7854748
Pattern Search,default,"1000,750,1000,1000,1000,1000,1000,1000,1000,1000",-350.0,0.7931299209594727,0,-350.00,,1764717001.8166432
Pattern Search,default,"1000,750,1000,1000,1000,1000,1000,1000,1000,1000",-350.0,0.7566852569580078,0,-350.00,,1764717001.9493191
Pattern Search,default,"1000,750,750,1000,1000,1000,1000,1000,1000,1000",-200.0,2.383240222930908,0,-200.00,,1764717004.3325593
Pattern Search,default,"1000,750,750,1000,1000,1000,1000,1000,1000,1000",-200.0,2.383240222930908,0,-200.00,,1764717004.3325593
Pattern Search,default,"1000,750,750,750,1000,1000,1000,1000,1000,1000",-50.0,3.9479966163635254,0,-50.00,,1764717005.8973157
Pattern Search,default,"1000,500,750,1000,1000,1000,1000,1000,1000,1000",-450.0,3.9610228538513184,0,-450.00,,1764717005.910342
Pattern Search,default,"750,750,750,1000,1000,1000,1000,1000,1000,1000",-50.0,3.9610228538513184,0,-50.00,,1764717005.910342
Pattern Search,default,"1000,750,1000,1000,1000,1000,1000,1000,1000,1000",-350.0,3.9610228538513184,0,-350.00,,1764717005.910342
Pattern Search,default,"1000,750,500,1000,1000,1000,1000,1000,1000,1000",-450.0,3.9610228538513184,0,-450.00,,1764717005.910342
Pattern Search,default,"1000,1000,750,1000,1000,1000,1000,1000,1000,1000",-350.0,3.9610228538513184,0,-350.00,,1764717005.910342
Pattern Search,default,"1000,750,750,1000,750,1000,1000,1000,1000,1000",-50.0,2.515524387359619,0,-50.00,,1764717006.8480837
Pattern Search,default,"1000,750,750,1000,1000,1000,1000,1000,1000,1000",-200.0,2.7341740131378174,0,-200.00,,1764717007.0667334
Pattern Search,default,"1000,750,750,1000,1000,1000,1000,750,1000,1000",-50.0,1.2512898445129395,0,-50.00,,1764717007.1616318
Pattern Search,default,"1000,750,750,1000,1000,1000,1000,1000,1000,1000",-200.0,1.2512898445129395,0,-200.00,,1764717007.1616318
Pattern Search,default,"1000,750,750,1000,1000,1000,750,1000,1000,1000",-50.0,1.2512898445129395,0,-50.00,,1764717007.1616318
Pattern Search,default,"1000,750,750,1000,1000,1000,1000,1000,1000,1000",-200.0,1.4272210597991943,0,-200.00,,1764717007.337563
Pattern Search,default,"1000,750,750,1000,1000,1000,1000,1000,1000,1000",-200.0,1.442110300064087,0,-200.00,,1764717007.3524523
Pattern Search,default,"1000,750,750,1000,1000,750,1000,1000,1000,1000",-50.0,1.4611356258392334,0,-50.00,,1764717007.3584514
Pattern Search,default,"1000,750,750,1000,1000,1000,1000,1000,750,1000",-50.0,0.6589014530181885,0,-50.00,,1764717007.5069852
Pattern Search,default,"1000,750,750,1000,1000,1000,1000,1000,1000,1000",-200.0,0.791264533996582,0,-200.00,,1764717007.857998
Pattern Search,default,"1000,750,750,1000,1000,1000,1000,1000,1000,750",-50.0,0.739387035369873,0,-50.00,,1764717007.9010189
Pattern Search,default,"1000,750,750,1000,1000,1000,1000,1000,1000,1000",-200.0,0.8112595081329346,0,-200.00,,1764717007.9728913
Pattern Search,default,"1000,750,500,750,1000,1000,1000,1000,1000,1000",-300.0,1.3820877075195312,0,-300.00,,1764717009.354979
Pattern Search,default,"1000,500,750,750,1000,1000,1000,1000,1000,1000",-300.0,1.4062411785125732,0,-300.00,,1764717009.3791325
Pattern Search,default,"1000,750,750,1000,1000,1000,1000,1000,1000,1000",-200.0,1.494053602218628,0,-200.00,,1764717009.466945
Pattern Search,default,"1000,1000,750,750,1000,1000,1000,1000,1000,1000",-200.0,1.5316240787506104,0,-200.00,,1764717009.5045154
Pattern Search,default,"1000,750,750,500,1000,1000,1000,1000,1000,1000",-300.0,1.563279151916504,0,-300.00,,1764717009.5361705
Pattern Search,default,"750,750,750,750,1000,1000,1000,1000,1000,1000",100.0,1.563279151916504,0,100.00,,1764717009.5361705
Pattern Search,default,"1000,750,750,750,1000,1000,1000,1000,1000,1000",-50.0,1.5789225101470947,0,-50.00,,1764717009.5518138
Pattern Search,default,"1000,750,1000,750,1000,1000,1000,1000,1000,1000",-200.0,1.7051844596862793,0,-200.00,,1764717009.6780758
Pattern Search,default,"1000,750,750,750,1000,1000,1000,1000,1000,1000",-50.0,1.5216095447540283,0,-50.00,,1764717011.026125
Pattern Search,default,"1000,750,750,750,750,1000,1000,1000,1000,1000",100.0,1.6721458435058594,0,100.00,,1764717011.027125
Pattern Search,default,"1000,750,750,750,1000,1000,1000,1000,1000,1000",-50.0,1.7431933879852295,0,-50.00,,1764717011.122326
Pattern Search,default,"1000,750,750,750,1000,750,1000,1000,1000,1000",100.0,1.7300593852996826,0,100.00,,1764717011.1970043
Pattern Search,default,"1000,750,750,750,1000,1000,750,1000,1000,1000",100.0,2.3177239894866943,0,100.00,,1764717011.8538945
Pattern Search,default,"1000,750,750,750,1000,1000,1000,1000,1000,1000",-50.0,2.1768221855163574,0,-50.00,,1764717011.854898
Pattern Search,default,"1000,750,750,750,1000,1000,1000,750,1000,1000",100.0,2.4639618396759033,0,100.00,,1764717012.0157757
Pattern Search,default,"1000,750,750,750,1000,1000,1000,1000,1000,1000",-50.0,2.53469181060791,0,-50.00,,1764717012.0708623
Pattern Search,default,"1000,750,750,750,1000,1000,1000,1000,750,1000",100.0,1.405318260192871,0,100.00,,1764717012.4324431
Pattern Search,default,"1000,750,750,750,1000,1000,1000,1000,1000,1000",-50.0,1.2354388236999512,0,-50.00,,1764717012.4324431
Pattern Search,default,"1000,750,750,750,1000,1000,1000,1000,1000,750",100.0,1.3116259574890137,0,100.00,,1764717012.4339519
Pattern Search,default,"1000,750,750,750,1000,1000,1000,1000,1000,1000",-50.0,1.4163670539855957,0,-50.00,,1764717012.4444938
Pattern Search,default,"750,500,750,750,1000,1000,1000,1000,1000,1000",-150.0,1.5042223930358887,0,-150.00,,1764717013.9497163
Pattern Search,default,"500,750,750,750,1000,1000,1000,1000,1000,1000",-150.0,1.5212342739105225,0,-150.00,,1764717013.9667282
Pattern Search,default,"1000,750,750,750,1000,1000,1000,1000,1000,1000",-50.0,1.5212342739105225,0,-50.00,,1764717013.9667282
Pattern Search,default,"750,750,500,750,1000,1000,1000,1000,1000,1000",-150.0,1.5682971477508545,0,-150.00,,1764717014.013791
Pattern Search,default,"750,750,750,1000,1000,1000,1000,1000,1000,1000",-50.0,1.6844682693481445,0,-50.00,,1764717014.1299622
Pattern Search,default,"750,750,750,500,1000,1000,1000,1000,1000,1000",-150.0,1.685467004776001,0,-150.00,,1764717014.130961
Pattern Search,default,"750,1000,750,750,1000,1000,1000,1000,1000,1000",-50.0,1.7792704105377197,0,-50.00,,1764717014.2247643
Pattern Search,default,"750,750,1000,750,1000,1000,1000,1000,1000,1000",-50.0,2.0007100105285645,0,-50.00,,1764717014.446204
Pattern Search,default,"750,750,750,750,1000,1000,1000,1000,1000,1000",100.0,1.5458722114562988,0,100.00,,1764717015.5126004
Pattern Search,default,"750,750,750,750,1000,1000,1000,1000,1000,1000",100.0,1.4457354545593262,0,100.00,,1764717015.5766964
Pattern Search,default,"750,750,750,750,1000,1000,1000,750,1000,1000",250.0,1.3904731273651123,0,250.00,,1764717015.6152375
Pattern Search,default,"750,750,750,750,750,1000,1000,1000,1000,1000",250.0,1.6685199737548828,0,250.00,,1764717015.6182363
Pattern Search,default,"750,750,750,750,1000,1000,750,1000,1000,1000",250.0,1.5978796482086182,0,250.00,,1764717015.7278419
Pattern Search,default,"750,750,750,750,1000,1000,1000,1000,1000,1000",100.0,1.291166067123413,0,100.00,,1764717015.73737
